0	0-16	cellosaurus:CVCL_0031
2	0-40	manual:rat
7	0-43	taxonomy:9606,tissuelist:TS-0591
8	1-35	cellosaurus:CVCL_0031
11	0-21	cellosaurus:CVCL_0031
14	0-23	taxonomy:9606
15	0-39	taxonomy:9606
16	0-19	taxonomy:9606
19	0-17	taxonomy:9606
20	0-21	
21	0-19	taxonomy:9606
22	0-14	taxonomy:9606
23	3-31	taxonomy:9606
24	0-32	tissuelist:TS-0949,manual:eggs
25	12-39	taxonomy:9606
26	0-51	tissuelist:TS-0455,tissuelist:TS-0564,tissuelist:TS-0858
27	10-46	manual:nuclei
28	0-48	tissuelist:TS-0455,manual:H3924A-cell-line,manual:H7795-line,manual:rat
29	4-21	tissuelist:TS-0455,manual:rat
31	0-20	manual:rat
35	1-7	taxonomy:9606
41	8-33	taxonomy:9606,manual:intestinal,tissuelist:TS-0510,tissuelist:TS-0933
45	7-47	manual:stomach,uberon:UBERON:0001555,manual:intestinal,manual:kidneys,tissuelist:TS-0158
46	0-30	tissuelist:TS-0934,tissuelist:TS-1047,manual:pancreatic,tissuelist:TS-1168,tissuelist:TS-0828
46	32-78	manual:uterine,tissuelist:TS-0568,tissuelist:TS-0595
47	3-6	taxonomy:9606,cellosaurus:CVCL_0031
48	1-43	tissuelist:TS-0591,tissuelist:TS-0597,cellosaurus:CVCL_0031
49	0-88	cellosaurus:CVCL_0031
50	0-15	taxonomy:9606
51	0-48	taxonomy:9606,cellosaurus:CVCL_0031
52	0-15	taxonomy:9606,cellosaurus:CVCL_0031
53	0-14	manual:nuclei
54	31-46	taxonomy:9606,manual:cytoplasmic,manual:rat
56	10-34	manual:cytoplasmic,go:GO:0016020
57	22-29	go:GO:0005886
59	0-9	cellosaurus:CVCL_0031
60	0-51	cellosaurus:CVCL_0031
61	0-67	cellosaurus:CVCL_0031
62	5-30	cellosaurus:CVCL_0031
63	4-16	cellosaurus:CVCL_0031
64	25-35	cellosaurus:CVCL_0031
65	0-18	cellosaurus:CVCL_0031
66	0-50	cellosaurus:CVCL_0031
67	30-40	cellosaurus:CVCL_0031
68	0-14	cellosaurus:CVCL_0031
70	0-42	cellosaurus:CVCL_0031
71	0-48	cellosaurus:CVCL_0031
72	2-69	cellosaurus:CVCL_0031
74	0-30	cellosaurus:CVCL_0031
75	0-13	cellosaurus:CVCL_0031
76	4-28	tissuelist:TS-0591
78	5-6	cellosaurus:CVCL_0031
79	3-78	cellosaurus:CVCL_0031
80	0-40	cellosaurus:CVCL_0031
81	0-19	cellosaurus:CVCL_0031
82	0-23	tissuelist:TS-1223,tissuelist:TS-0595
83	0-46	cellosaurus:CVCL_0031
84	0-20	cellosaurus:CVCL_0031
86	0-32	cellosaurus:CVCL_0031
89	1-9	cellosaurus:CVCL_0031
91	4-20	cellosaurus:CVCL_0031
95	30-44	cellosaurus:CVCL_0031
97	4-21	cellosaurus:CVCL_0031
100	0-21	manual:Swiss-3T3-cells
100	27-50	tissuelist:TS-0454
104	14-35	manual:testicular,tissuelist:TS-0595
105	0-48	taxonomy:10090,uaz:CL:0000019,tissuelist:TS-1030
106	11-36	
106	40-46	
109	25-32	tissuelist:TS-0597
110	0-35	taxonomy:9606,tissuelist:TS-0591,cellosaurus:CVCL_0031
111	20-29	cellosaurus:CVCL_0031
112	14-102	cellosaurus:CVCL_0031
113	0-20	cellosaurus:CVCL_0031
114	6-21	taxonomy:10090
115	0-41	tissuelist:TS-0591,cellosaurus:CVCL_0031
116	0-59	cellosaurus:CVCL_0031
117	0-35	cellosaurus:CVCL_0031
118	1-45	cellosaurus:CVCL_0031
119	4-20	cellosaurus:CVCL_0031
121	28-37	cellosaurus:CVCL_0031
123	13-49	cellosaurus:CVCL_0031
125	0-18	cellosaurus:CVCL_0031
126	27-45	cellosaurus:CVCL_0031
127	14-65	cellosaurus:CVCL_0031
128	0-48	cellosaurus:CVCL_0031
132	0-22	cellosaurus:CVCL_0031
134	2-7	cellosaurus:CVCL_0031
