0	0-9	taxonomy:9606
4	3-31	taxonomy:9606
5	0-24	taxonomy:9606
6	0-26	taxonomy:9606
7	0-17	taxonomy:9606
8	2-25	taxonomy:9606
10	0-21	taxonomy:9606
11	0-18	taxonomy:9606
12	0-30	taxonomy:9606,tissuelist:TS-0278
13	2-14	taxonomy:9606,tissuelist:TS-0278
15	0-26	taxonomy:9606
16	0-15	taxonomy:9606
17	0-9	taxonomy:9606
18	0-23	taxonomy:9606
19	0-15	taxonomy:9606
20	0-58	taxonomy:9606
21	0-29	taxonomy:9606
23	4-18	taxonomy:9606
24	1-7	taxonomy:9606
26	0-13	taxonomy:9606,tissuelist:TS-0362
27	0-38	taxonomy:9606,tissuelist:TS-0362
29	0-26	taxonomy:9606,tissuelist:TS-0362
31	0-12	taxonomy:9606,tissuelist:TS-0362
32	2-30	taxonomy:9606,tissuelist:TS-0362
34	0-25	taxonomy:9606,tissuelist:TS-0362,uaz:UA-CLine-888
36	25-35	taxonomy:9606,tissuelist:TS-0362
37	6-23	taxonomy:9606,tissuelist:TS-0362
38	0-27	taxonomy:9606,tissuelist:TS-0362
39	2-21	taxonomy:9606,tissuelist:TS-0362
43	0-31	taxonomy:9606,cellosaurus:CVCL_0347,tissuelist:TS-0362
47	2-22	taxonomy:9606,cellosaurus:CVCL_0347,tissuelist:TS-0362,uaz:UA-CLine-888
49	2-26	taxonomy:9606,cellosaurus:CVCL_0347,tissuelist:TS-0362
50	0-28	taxonomy:9606,cellosaurus:CVCL_0347,tissuelist:TS-0362
51	5-28	manual:HCA2-cells
52	0-26	manual:HCA2-cells
53	2-34	manual:HCA2-cells
54	3-32	manual:HCA2-cells
55	0-10	manual:HCA2-cells
56	2-5	
57	6-16	taxonomy:9606,cellosaurus:CVCL_0347,manual:HCA2-cells,tissuelist:TS-0362,uaz:UA-CLine-888
58	30-57	manual:HCA2-cells
59	4-26	manual:HCA2-cells
60	0-13	manual:HCA2-cells
62	2-17	manual:HCA2-cells
64	2-14	manual:HCA2-cells
65	0-8	manual:HCA2-cells
66	8-11	manual:HCA2-cells
66	14-30	manual:HCA2-cells
67	0-31	manual:HCA2-cells
68	0-18	manual:HCA2-cells
70	0-33	manual:HCA2-cells
71	2-16	manual:HCA2-cells
72	0-12	manual:HCA2-cells
73	5-13	manual:HCA2-cells
75	0-20	manual:HCA2-cells,uaz:UA-CLine-888
77	2-14	manual:HCA2-cells,uaz:UA-CLine-888
78	2-42	taxonomy:9606,tissuelist:TS-0362
79	0-19	taxonomy:9606,tissuelist:TS-0362
82	0-24	taxonomy:9606,tissuelist:TS-0362
83	0-37	tissuelist:TS-0362
84	10-30	taxonomy:9606,manual:HCA2-cells,tissuelist:TS-0362,uaz:UA-CLine-888
85	20-41	tissuelist:TS-0362
86	0-32	tissuelist:TS-0362
87	2-25	tissuelist:TS-0362
89	3-16	manual:HCA2-cells
90	0-23	manual:HCA2-cells
91	0-21	manual:HCA2-cells
93	1-25	manual:HCA2-cells
94	0-12	manual:HCA2-cells
96	6-24	taxonomy:9606,tissuelist:TS-0591
98	1-11	taxonomy:9606,tissuelist:TS-0591
99	0-12	tissuelist:TS-0568,taxonomy:9606,tissuelist:TS-0934,tissuelist:TS-1090,tissuelist:TS-0595,tissuelist:TS-0158
100	11-19	tissuelist:TS-0362,manual:HCA2-GSE22
101	0-28	tissuelist:TS-0362,manual:HCA2-GSE22
103	0-15	taxonomy:9606,tissuelist:TS-0591
104	2-10	taxonomy:9606
105	0-44	taxonomy:9606,tissuelist:TS-0158
106	15-23	manual:HCA2-cells
107	0-17	manual:HCA2-cells
108	5-15	manual:HCA2-cells,tissuelist:TS-0362
109	2-25	manual:HCA2-cells
110	0-11	manual:primary-A-T-cells
112	2-18	manual:HCA2-cells,manual:primary-A-T-cells
113	2-24	manual:HCA2-cells,manual:primary-A-T-cells
114	0-23	manual:HCA2-cells,manual:primary-A-T-cells
116	0-50	manual:HCA2-cells,tissuelist:TS-0362
117	1-31	manual:HCA2-cells,tissuelist:TS-0362
118	0-20	manual:HCA2-cells
119	0-13	manual:HCA2-cells
120	3-25	manual:HCA2-cells
121	2-23	manual:HCA2-cells
122	4-38	manual:HCA2-cells
123	0-19	manual:HCA2-cells
124	0-14	manual:HCA2-cells
126	3-19	taxonomy:9606,tissuelist:TS-0158
128	0-15	tissuelist:TS-0591
131	0-15	
132	6-20	
133	2-16	
134	0-47	uberon:UBERON:0002405
135	6-38	tissuelist:TS-0564,uaz:CL:0000738,uberon:UBERON:0002405
136	4-24	tissuelist:TS-0564,uaz:CL:0000738
