0	0-19	tissuelist:TS-1001
2	0-4	uaz:CL:0000988,uaz:CL:0000084
3	0-22	uaz:CL:0000084
4	2-18	uaz:CL:0000084
5	0-53	tissuelist:TS-1001,cellosaurus:CVCL_0065
6	1-31	tissuelist:TS-1001,cellosaurus:CVCL_0065
7	4-24	tissuelist:TS-1001
8	0-44	go:GO:0005634,uaz:CL:0000084
9	0-25	go:GO:0005886,uaz:CL:0000084
10	5-12	uaz:CL:0000084
11	0-31	uaz:CL:0000084
12	2-13	uaz:CL:0000084
13	0-39	uaz:CL:0000988
15	1-23	cellosaurus:CVCL_0065,cellosaurus:CVCL_R861
16	16-28	cellosaurus:CVCL_R861
17	0-40	cellosaurus:CVCL_R861
18	2-45	cellosaurus:CVCL_0065
20	5-58	uaz:CL:0000084
22	7-30	cellosaurus:CVCL_0065,uaz:CL:0000084
78	3-33	
79	14-19	taxonomy:9606
90	0-31	tissuelist:TS-0068,cellosaurus:CVCL_0065,cellosaurus:CVCL_0008,tissuelist:TS-1001,cellosaurus:CVCL_0511,cellosaurus:CVCL_0013
90	40-75	cellosaurus:CVCL_0597,tissuelist:TS-0068,cellosaurus:CVCL_2758,cellosaurus:CVCL_4069,tissuelist:TS-0647,cellosaurus:CVCL_0030,cellosaurus:CVCL_0559,cellosaurus:CVCL_0006
91	6-8	cellosaurus:CVCL_0559,cellosaurus:CVCL_0597,tissuelist:TS-0068,cellosaurus:CVCL_2758,cellosaurus:CVCL_0065,cellosaurus:CVCL_4069,cellosaurus:CVCL_0008,tissuelist:TS-1001,cellosaurus:CVCL_0511,tissuelist:TS-0647,cellosaurus:CVCL_0030,cellosaurus:CVCL_0013,cellosaurus:CVCL_0006
92	0-71	cellosaurus:CVCL_1Q82,tissuelist:TS-0730,tissuelist:TS-1043,tissuelist:TS-0736,manual:PBL,tissuelist:TS-0445,taxonomy:9606,tissuelist:TS-0510,cellosaurus:CVCL_0065,tissuelist:TS-0956,tissuelist:TS-0828,tissuelist:TS-0933,cellosaurus:CVCL_0013,tissuelist:TS-0564,tissuelist:TS-0095,cellosaurus:CVCL_0004,tissuelist:TS-0647,tissuelist:TS-0942,tissuelist:TS-1030,cellosaurus:CVCL_0379,tissuelist:TS-0568,tissuelist:TS-0158,tissuelist:TS-0799
93	4-11	tissuelist:TS-0942,tissuelist:TS-1043,tissuelist:TS-0956,uaz:CL:0000084,manual:PBL,uaz:CL:0000988
94	0-26	cellosaurus:CVCL_0065
95	2-22	cellosaurus:CVCL_0065
96	4-23	cellosaurus:CVCL_0065
98	0-14	cellosaurus:CVCL_0065
99	3-13	cellosaurus:CVCL_0065
100	3-8	cellosaurus:CVCL_0065
103	0-12	manual:COS7
104	1-13	manual:COS7
105	4-16	manual:COS7
108	0-37	manual:COS7
109	4-21	manual:COS7
110	0-26	manual:COS7
111	4-32	manual:COS7
112	8-34	manual:COS7
113	0-35	manual:COS7
118	0-14	manual:COS7
121	13-20	manual:COS7
123	4-28	manual:COS7
124	0-55	manual:COS7
126	0-19	manual:COS7
127	0-51	cellosaurus:CVCL_0065
128	0-49	cellosaurus:CVCL_0065
129	4-36	cellosaurus:CVCL_0065
130	0-13	cellosaurus:CVCL_0065
131	1-49	cellosaurus:CVCL_0065
132	0-23	cellosaurus:CVCL_0065
133	31-37	cellosaurus:CVCL_0065
134	1-26	cellosaurus:CVCL_0065
135	0-6	cellosaurus:CVCL_0065
136	0-39	cellosaurus:CVCL_0065
138	0-22	cellosaurus:CVCL_0065
140	9-18	cellosaurus:CVCL_0065
141	3-15	cellosaurus:CVCL_0065
144	2-18	cellosaurus:CVCL_0065
145	0-37	manual:COS7
146	2-10	cellosaurus:CVCL_0065
147	10-16	cellosaurus:CVCL_0065
148	2-28	
149	9-46	cellosaurus:CVCL_0065
150	0-58	cellosaurus:CVCL_0065
151	7-9	tissuelist:TS-0942,tissuelist:TS-1043,tissuelist:TS-0956,uaz:CL:0000084,manual:PBL,uaz:CL:0000988
