1	0-25	manual:Drosophila
2	0-16	taxonomy:4932
8	5-11	manual:Drosophila
13	0-21	manual:Drosophila
14	0-19	go:GO:0016020,go:GO:0005829
15	0-31	go:GO:0016020,manual:Drosophila
16	0-20	manual:Drosophila
17	0-30	manual:Drosophila
19	0-18	
20	12-29	go:GO:0009986,manual:mammalian
21	3-22	taxonomy:4932
23	0-29	manual:Drosophila
25	0-21	manual:Drosophila
26	15-25	manual:Drosophila
27	0-29	go:GO:0009986,manual:Drosophila
92	0-14	tissuelist:TS-0309,manual:Drosophila
93	13-18	tissuelist:TS-0309,manual:Drosophila
190	0-18	uaz:CL:0011115
192	0-19	manual:Drosophila
194	5-11	taxonomy:4932,manual:mammalian
195	12-42	manual:mammalian
196	2-30	manual:mammalian
202	3-22	manual:Drosophila
203	0-26	manual:Drosophila
204	0-16	go:GO:0009986
212	0-26	manual:Drosophila
216	0-21	manual:Drosophila
217	2-42	manual:Drosophila
225	0-41	manual:Drosophila
226	2-41	manual:Drosophila
227	0-20	manual:Drosophila
238	10-51	go:GO:0009986
