0	0-15	uaz:CL:0000235
1	0-13	uaz:CL:0000235
2	0-12	uaz:CL:0000235
3	0-15	uaz:CL:0000235
4	3-7	uaz:CL:0000235
5	0-29	taxonomy:10090
6	2-24	uaz:CL:0000235
9	0-11	manual:Cos7-cells
11	2-24	uaz:CL:0000235
14	0-31	uaz:CL:0000235
15	0-29	uaz:CL:0000235
16	2-21	uaz:CL:0000235
17	0-21	uaz:CL:0000235
18	0-25	uaz:CL:0000784,taxonomy:10090
19	2-14	manual:RAW264
20	3-25	manual:RAW264
21	0-24	manual:RAW264
22	2-17	uaz:CL:0002092,taxonomy:10090
23	4-17	taxonomy:9606,uaz:CL:0000784
24	4-35	taxonomy:9606,uaz:CL:0000784
25	3-29	taxonomy:9606,uaz:CL:0000784
26	0-17	taxonomy:9606,uaz:CL:0000784
28	0-16	
29	0-37	taxonomy:9606,taxonomy:10090
30	8-17	taxonomy:9606,taxonomy:10090
31	4-29	taxonomy:10090
32	7-18	uaz:CL:0000235
33	3-11	taxonomy:10090
35	0-21	taxonomy:10090
37	0-11	uaz:CL:0000235
38	1-7	uaz:CL:0000235,taxonomy:10090
39	0-24	uaz:CL:0000235,taxonomy:10090
40	0-12	uaz:CL:0000235,taxonomy:10090
41	0-29	taxonomy:10090
42	4-17	uaz:CL:0000235,taxonomy:10090
43	0-14	uaz:CL:0000235
44	1-9	uaz:CL:0000235
45	0-21	uaz:CL:0000235
46	0-28	uaz:CL:0000235
47	1-20	uaz:CL:0000235
49	0-8	uaz:CL:0000235
50	0-16	uaz:CL:0000235
51	0-11	uaz:CL:0000235
52	2-38	uaz:CL:0000235
53	0-10	uaz:CL:0000235
54	0-10	uaz:CL:0000235
55	0-24	uaz:CL:0000235
56	9-12	uaz:CL:0000235
57	4-13	uaz:CL:0000235
58	0-9	taxonomy:10090
59	1-14	taxonomy:10090
60	1-15	taxonomy:10090
61	5-13	
62	1-22	taxonomy:10090
63	4-14	taxonomy:10090
64	3-18	taxonomy:10090
65	0-10	uaz:CL:0000235
66	0-11	uaz:CL:0000235
67	0-32	go:GO:0005768,go:GO:0005737,uaz:CL:0000235
71	0-13	uaz:CL:0000235
72	2-33	uaz:CL:0000235
73	19-28	uaz:CL:0000235
74	0-15	uaz:CL:0000235
75	0-20	uaz:CL:0000235
76	0-21	uaz:CL:0000235
77	3-19	uaz:CL:0000235
78	0-18	go:GO:0005764,go:GO:0005769
82	29-30	uaz:CL:0000235
84	2-18	uaz:CL:0000235
86	4-11	uaz:CL:0000235
87	11-32	uaz:CL:0000235
88	0-15	uaz:CL:0000235
89	0-12	uaz:CL:0000235
90	0-16	uaz:CL:0000235
91	6-14	uaz:CL:0000235
93	7-18	uaz:CL:0000235
97	9-20	manual:Cos7-cells,uaz:CL:0000235
98	5-36	manual:Cos7-cells,uaz:CL:0000235
99	4-25	taxonomy:10090
100	2-23	manual:Cos7-cells,uaz:CL:0000235
101	4-36	manual:Cos7-cells,uaz:CL:0000235
104	0-24	uaz:CL:0000746
105	1-44	uaz:CL:0000235
106	4-27	uaz:CL:0000235
107	0-27	uaz:CL:0000235
109	3-19	tissuelist:TS-0160,taxonomy:9606
111	0-16	taxonomy:10090
112	15-24	manual:systemic-lupus-erythematosus,manual:rheumatoid-arthritis,manual:atherosclerosis
113	0-28	uaz:CL:0000235
114	0-39	tissuelist:TS-0587,taxonomy:10090
