1	0-6	
4	2-22	cellosaurus:CVCL_0579
5	0-50	cellosaurus:CVCL_0579
6	3-20	cellosaurus:CVCL_0579
7	4-18	cellosaurus:CVCL_0579
16	21-40	taxonomy:9606
18	7-31	taxonomy:9606
19	20-28	taxonomy:9606
20	2-20	taxonomy:9606
21	0-15	taxonomy:9606
22	0-15	taxonomy:9606
25	0-16	taxonomy:9606,go:GO:0005634
26	5-33	taxonomy:9606,go:GO:0005634
27	2-24	tissuelist:TS-0585,uaz:CL:0000542,taxonomy:10090
28	6-28	tissuelist:TS-0585,uaz:CL:0000542,taxonomy:9606,taxonomy:10090
30	1-30	taxonomy:9606,taxonomy:10090
34	21-33	cellosaurus:CVCL_0579
37	0-9	cellosaurus:CVCL_0579,tissuelist:TS-0362
62	0-74	cellosaurus:CVCL_0579
71	0-8	cellosaurus:CVCL_0579
80	4-18	cellosaurus:CVCL_0579
81	4-11	cellosaurus:CVCL_0579,tissuelist:TS-0136
82	53-56	cellosaurus:CVCL_0579,tissuelist:TS-0136
88	0-26	cellosaurus:CVCL_0579
89	4-16	cellosaurus:CVCL_0579
90	0-9	cellosaurus:CVCL_0579
92	0-14	cellosaurus:CVCL_0440,cellosaurus:CVCL_0347
95	0-40	cellosaurus:CVCL_0579,taxonomy:9606,tissuelist:TS-0362
97	1-34	cellosaurus:CVCL_0579,taxonomy:9606,tissuelist:TS-0362
98	0-10	cellosaurus:CVCL_0579,taxonomy:9606,tissuelist:TS-0362
99	0-10	cellosaurus:CVCL_0579,taxonomy:9606,tissuelist:TS-0362
100	18-22	cellosaurus:CVCL_0579
102	5-25	cellosaurus:CVCL_0579,taxonomy:9606,tissuelist:TS-0362
103	3-38	cellosaurus:CVCL_0579
104	11-17	cellosaurus:CVCL_0579
104	33-53	cellosaurus:CVCL_0579
105	1-14	cellosaurus:CVCL_0579
106	0-10	cellosaurus:CVCL_0579
111	10-19	cellosaurus:CVCL_0579
112	8-20	cellosaurus:CVCL_0579
112	26-36	cellosaurus:CVCL_0579
114	0-10	cellosaurus:CVCL_0579
119	1-31	cellosaurus:CVCL_0579
121	1-38	cellosaurus:CVCL_0579
122	20-27	cellosaurus:CVCL_0579
123	5-37	cellosaurus:CVCL_0579
125	0-14	cellosaurus:CVCL_0579
126	6-22	cellosaurus:CVCL_0579
128	0-11	cellosaurus:CVCL_0579
132	0-20	cellosaurus:CVCL_0579
133	2-20	cellosaurus:CVCL_0579
134	4-15	cellosaurus:CVCL_0579
142	0-15	cellosaurus:CVCL_0579
143	25-50	cellosaurus:CVCL_0579
144	6-18	cellosaurus:CVCL_0579
147	7-28	cellosaurus:CVCL_0579
148	0-23	cellosaurus:CVCL_0579
149	0-37	cellosaurus:CVCL_0579
150	9-22	cellosaurus:CVCL_0579
151	2-35	cellosaurus:CVCL_0579
152	6-16	
154	3-17	cellosaurus:CVCL_0579
164	3-10	cellosaurus:CVCL_0579,go:GO:0005634
165	6-18	cellosaurus:CVCL_0579
168	3-36	cellosaurus:CVCL_0579
169	5-11	cellosaurus:CVCL_0579
172	4-41	cellosaurus:CVCL_0579
175	3-10	cellosaurus:CVCL_0579
176	6-34	cellosaurus:CVCL_0579
178	1-27	cellosaurus:CVCL_0579
179	2-19	cellosaurus:CVCL_0579
180	1-35	cellosaurus:CVCL_0579
181	0-15	cellosaurus:CVCL_0579
183	1-21	cellosaurus:CVCL_0579
184	0-21	cellosaurus:CVCL_0579
185	5-23	cellosaurus:CVCL_0531,tissuelist:TS-0681
187	2-17	cellosaurus:CVCL_0531,tissuelist:TS-0681
188	3-21	uaz:CL:0002322
189	3-20	uaz:CL:0002322
190	6-24	cellosaurus:CVCL_0579,uaz:CL:0002322
191	0-16	cellosaurus:CVCL_0579,uaz:CL:0002322
192	5-16	taxonomy:4932
193	4-19	manual:rad53-cells
194	8-29	cellosaurus:CVCL_0579
195	10-43	cellosaurus:CVCL_0579,go:GO:0005737
197	5-11	cellosaurus:CVCL_0579
198	0-11	cellosaurus:CVCL_0579
199	0-15	cellosaurus:CVCL_0579
201	0-22	
202	1-35	
203	15-17	cellosaurus:CVCL_0579
204	1-29	cellosaurus:CVCL_0579
204	38-56	cellosaurus:CVCL_0579
205	0-30	cellosaurus:CVCL_0579
206	19-29	cellosaurus:CVCL_0579
207	4-10	cellosaurus:CVCL_0579
209	6-12	cellosaurus:CVCL_0579
213	2-14	cellosaurus:CVCL_0579
214	0-14	cellosaurus:CVCL_0579
215	3-33	cellosaurus:CVCL_0579
