15	0-9	go:GO:0016020,manual:Drosophila
15	0-11	go:GO:0016020,manual:Drosophila
17	11-13	manual:Drosophila
110	39-57	
129	26-30	manual:Drosophila
144	36-37	manual:Drosophila
160	6-7	manual:Drosophila
182	0-3	manual:Drosophila
195	18-22	manual:mammalian
195	21-22	manual:mammalian
199	25-33	
212	22-26	manual:Drosophila
213	0-3	manual:Drosophila
216	0-10	manual:Drosophila
216	0-14	manual:Drosophila
216	3-10	manual:Drosophila
216	3-14	manual:Drosophila
216	6-10	manual:Drosophila
216	6-14	manual:Drosophila
241	6-8	manual:Drosophila
