9	0-18	
12	7-10	taxonomy:9606
12	13-15	taxonomy:9606
18	8-9	go:GO:0005886,taxonomy:9606
19	19-26	taxonomy:9606
19	19-30	taxonomy:9606
23	0-2	taxonomy:9606
31	6-10	taxonomy:9606
34	0-26	taxonomy:9606
51	4-8	taxonomy:10090,taxonomy:9606
58	4-7	taxonomy:10090,taxonomy:9606
60	6-10	taxonomy:10090,taxonomy:9606
84	27-28	taxonomy:10090,taxonomy:9606
88	24-27	taxonomy:10090,taxonomy:9606
92	4-12	manual:insect-cells
92	4-14	manual:insect-cells
92	7-12	manual:insect-cells
92	7-14	manual:insect-cells
92	10-12	manual:insect-cells
92	10-14	manual:insect-cells
102	9-13	taxonomy:10090,taxonomy:9606
106	0-5	taxonomy:10090,taxonomy:9606
109	9-29	taxonomy:10090,taxonomy:9606
137	15-22	taxonomy:10090,taxonomy:9606
150	7-11	taxonomy:10090,taxonomy:9606
154	14-18	taxonomy:10090,taxonomy:9606
164	12-23	taxonomy:10090,taxonomy:9606
176	18-21	taxonomy:10090,taxonomy:9606
182	19-22	taxonomy:10090,taxonomy:9606
189	15-18	taxonomy:10090,taxonomy:9606
192	10-11	taxonomy:9606
192	10-12	taxonomy:9606
208	1-4	manual:insect-cells
210	0-2	manual:E-coli
235	6-9	taxonomy:10090,taxonomy:9606
