0	1-5	taxonomy:9606
1	0-8	
10	0-4	taxonomy:9606
12	6-14	tissuelist:TS-0278,taxonomy:9606
12	6-21	tissuelist:TS-0278,taxonomy:9606
12	6-23	tissuelist:TS-0278,taxonomy:9606
20	2-4	taxonomy:9606
20	2-6	taxonomy:9606
20	2-17	taxonomy:9606
20	2-44	taxonomy:9606
20	2-51	taxonomy:9606
27	6-11	tissuelist:TS-0362,taxonomy:9606
27	24-26	tissuelist:TS-0362,taxonomy:9606
27	26-30	tissuelist:TS-0362,taxonomy:9606
37	11-22	tissuelist:TS-0362,taxonomy:9606
37	15-22	tissuelist:TS-0362,taxonomy:9606
38	9-17	tissuelist:TS-0362,taxonomy:9606
53	8-9	manual:HCA2-cells
58	30-37	manual:HCA2-cells
58	46-50	manual:HCA2-cells
58	46-52	manual:HCA2-cells
59	9-13	manual:HCA2-cells
59	15-19	manual:HCA2-cells
66	16-27	manual:HCA2-cells
66	24-27	manual:HCA2-cells
70	0-7	manual:HCA2-cells
70	4-7	manual:HCA2-cells
70	6-7	manual:HCA2-cells
75	0-9	manual:HCA2-cells,uaz:UA-CLine-888
77	2-13	manual:HCA2-cells,uaz:UA-CLine-888
78	24-26	tissuelist:TS-0362,taxonomy:9606
91	0-10	manual:HCA2-cells
94	1-6	manual:HCA2-cells
100	12-18	tissuelist:TS-0362,manual:HCA2-GSE22
101	0-6	tissuelist:TS-0362,manual:HCA2-GSE22
102	23-24	taxonomy:9606,tissuelist:TS-0591
103	7-8	taxonomy:9606,tissuelist:TS-0591
108	6-7	tissuelist:TS-0362,manual:HCA2-cells
109	3-4	manual:HCA2-cells
110	1-4	manual:primary-A-T-cells
110	1-6	manual:primary-A-T-cells
113	4-13	manual:primary-A-T-cells,manual:HCA2-cells
113	11-13	manual:primary-A-T-cells,manual:HCA2-cells
118	5-10	manual:HCA2-cells
120	8-10	manual:HCA2-cells
124	0-14	manual:HCA2-cells
126	3-7	tissuelist:TS-0158,taxonomy:9606
