5	11-11	manual:neoplasia
28	18-18	manual:neoplasia
28	28-28	manual:neoplasia
28	38-38	manual:neoplasia
28	48-48	manual:neoplasia
28	58-58	manual:neoplasia
29	18-18	manual:neoplasia
29	28-28	manual:neoplasia
29	38-38	manual:neoplasia
29	48-48	manual:neoplasia
31	21-21	manual:neoplasia
31	31-31	manual:neoplasia
31	41-41	manual:neoplasia
31	51-51	manual:neoplasia
31	61-61	manual:neoplasia
33	10-10	manual:neoplasia
34	9-9	manual:neoplasia
38	9-9	manual:neoplasia
40	14-14	manual:neoplasia
41	6-6	manual:neoplasia
44	32-32	manual:neoplasia
44	42-42	manual:neoplasia
49	6-6	manual:neoplasia
50	6-6	manual:neoplasia
58	14-14	manual:neoplasia
58	27-27	manual:neoplasia
59	6-6	manual:neoplasia
59	30-30	manual:neoplasia
59	41-41	manual:neoplasia
67	9-9	manual:neoplasia
68	23-23	manual:neoplasia
70	13-13	manual:neoplasia
119	11-11	manual:neoplasia
119	20-20	manual:neoplasia
119	29-29	manual:neoplasia
119	42-42	manual:neoplasia
141	11-11	manual:neoplasia
141	17-17	manual:neoplasia
