1	1-2	manual:asthma
2	0-7	uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097
2	0-35	uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097
2	33-35	uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097
4	21-22	manual:asthma
10	12-13	manual:asthma
11	0-15	taxonomy:9606
11	0-20	taxonomy:9606
11	0-22	taxonomy:9606
13	13-28	uaz:CL:0000771,uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097,uaz:CL:0000235,taxonomy:9606,uaz:CL:0000453
14	5-7	uaz:CL:0000771,uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097,uaz:CL:0000235,taxonomy:9606,go:GO:0009986,uaz:CL:0000453
15	1-8	uaz:CL:0000771,uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097,uaz:CL:0000235,taxonomy:9606,go:GO:0009986,uaz:CL:0000453
15	5-6	uaz:CL:0000771,uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097,uaz:CL:0000235,taxonomy:9606,go:GO:0009986,uaz:CL:0000453
15	24-29	uaz:CL:0000771,uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097,uaz:CL:0000235,taxonomy:9606,go:GO:0009986,uaz:CL:0000453
21	8-9	uaz:CL:0000767,go:GO:0009986,uaz:CL:0000451,uaz:CL:0000097,tissuelist:TS-0923
22	8-9	tissuelist:TS-0073,tissuelist:TS-0603
27	0-1	uaz:CL:0000771,uaz:CL:0000451,uaz:CL:0000767,uaz:CL:0000097,uaz:CL:0000235,taxonomy:9606,go:GO:0009986,uaz:CL:0000453
32	3-8	taxonomy:9606,go:GO:0009986
35	24-25	taxonomy:9606,go:GO:0009986,uaz:CL:0000097
36	26-28	taxonomy:9606,go:GO:0009986,uaz:CL:0000097
42	22-31	taxonomy:9606,uaz:CL:0000097
42	28-31	taxonomy:9606,uaz:CL:0000097
45	39-40	taxonomy:9606,uaz:CL:0000097
49	14-23	uaz:CL:0000097
49	14-25	uaz:CL:0000097
49	19-23	uaz:CL:0000097
49	19-25	uaz:CL:0000097
51	2-3	tissuelist:TS-0603
52	4-20	uaz:CL:0000097
53	22-23	taxonomy:10090,tissuelist:TS-0603
57	33-36	taxonomy:10090,tissuelist:TS-0603
61	8-11	uaz:CL:0000097
61	14-17	uaz:CL:0000097
65	16-17	taxonomy:10090
68	7-9	uaz:CL:0000097
69	1-5	uaz:CL:0000097
69	1-7	uaz:CL:0000097
70	0-13	tissuelist:TS-0603
74	0-2	tissuelist:TS-0603
77	28-30	tissuelist:TS-0603
79	2-4	tissuelist:TS-0603
79	2-11	tissuelist:TS-0603
84	1-8	tissuelist:TS-0603
84	5-8	tissuelist:TS-0603
89	11-23	uaz:CL:0000738
91	0-6	tissuelist:TS-0603
93	0-5	tissuelist:TS-0603
94	3-9	tissuelist:TS-0603
97	0-15	
98	4-8	uaz:CL:0000097
98	7-20	uaz:CL:0000097
98	20-29	uaz:CL:0000097
101	18-20	taxonomy:10090,uaz:CL:0000097
102	9-12	uaz:CL:0000097
110	1-12	uaz:CL:0000097
111	0-2	uaz:CL:0000097
113	0-7	go:GO:0005783,uaz:CL:0000097
114	3-9	uaz:CL:0000097
115	0-8	uaz:CL:0000097
115	3-8	uaz:CL:0000097
120	1-40	uaz:CL:0000097
120	3-40	uaz:CL:0000097
126	1-17	uaz:CL:0000097
126	16-17	uaz:CL:0000097
127	1-6	uaz:CL:0000097
127	18-23	uaz:CL:0000097
128	1-8	uaz:CL:0000097
128	1-10	uaz:CL:0000097
130	12-20	uaz:CL:0000097
130	18-24	uaz:CL:0000097
130	47-51	uaz:CL:0000097
130	51-58	uaz:CL:0000097
130	51-60	uaz:CL:0000097
135	0-9	uaz:CL:0000097
135	7-9	uaz:CL:0000097
136	9-15	uaz:CL:0000097
147	31-36	taxonomy:9606
147	31-38	taxonomy:9606
