0	2-5	tissuelist:TS-0160
0	4-5	tissuelist:TS-0160
2	5-9	
3	1-3	tissuelist:TS-0160
3	1-5	tissuelist:TS-0160
3	17-19	tissuelist:TS-0160
3	17-21	tissuelist:TS-0160
4	15-18	tissuelist:TS-0160
4	17-18	tissuelist:TS-0160
5	20-21	manual:neoplasia,tissuelist:TS-0114
18	5-8	tissuelist:TS-0160
21	20-21	tissuelist:TS-0160
23	6-7	tissuelist:TS-0160
24	10-12	tissuelist:TS-0160
24	10-14	tissuelist:TS-0160
24	10-25	tissuelist:TS-0160
24	10-27	tissuelist:TS-0160
35	0-3	tissuelist:TS-0164
35	2-3	tissuelist:TS-0164
36	5-6	uberon:UBERON:0000344
38	10-11	tissuelist:TS-0160
41	16-17	tissuelist:TS-0160
42	14-16	tissuelist:TS-0160
42	14-18	tissuelist:TS-0160
43	0-3	tissuelist:TS-0160
43	2-3	tissuelist:TS-0160
44	9-10	tissuelist:TS-0160
45	15-16	tissuelist:TS-0160
46	8-9	tissuelist:TS-0160
49	8-10	tissuelist:TS-0160
50	8-9	tissuelist:TS-0160
50	20-21	tissuelist:TS-0160
51	14-15	
51	31-32	tissuelist:TS-0160
52	14-15	tissuelist:TS-0160
52	20-21	tissuelist:TS-0160
54	19-20	tissuelist:TS-0160
55	1-2	tissuelist:TS-0160
56	12-13	tissuelist:TS-0160
56	30-31	tissuelist:TS-0160
61	3-4	tissuelist:TS-0160
62	8-15	tissuelist:TS-0160
62	12-15	
62	14-15	
63	1-2	tissuelist:TS-0160
66	11-12	
66	17-18	
67	18-19	tissuelist:TS-0160
67	35-36	tissuelist:TS-0160
68	12-13	tissuelist:TS-0160
71	13-14	tissuelist:TS-0160
73	22-24	tissuelist:TS-0160
80	14-17	tissuelist:TS-0160
80	16-17	
83	2-16	
83	2-18	
84	6-7	tissuelist:TS-0160
86	9-20	tissuelist:TS-0160
86	15-20	tissuelist:TS-0160
87	23-48	tissuelist:TS-0160
87	31-48	tissuelist:TS-0160
87	41-48	tissuelist:TS-0160
89	13-14	tissuelist:TS-0160
90	12-16	tissuelist:TS-0160
93	12-21	tissuelist:TS-0160
93	12-24	tissuelist:TS-0160
93	32-34	tissuelist:TS-0160
95	33-36	tissuelist:TS-0160
98	1-3	tissuelist:TS-0160
98	1-8	tissuelist:TS-0160
98	1-10	tissuelist:TS-0160
99	16-18	tissuelist:TS-0160
99	16-22	tissuelist:TS-0160
99	16-25	tissuelist:TS-0160
100	3-4	tissuelist:TS-0160
100	3-25	tissuelist:TS-0160
100	3-27	tissuelist:TS-0160
100	3-32	tissuelist:TS-0160
102	20-25	taxonomy:10090,taxonomy:9606
102	40-42	taxonomy:10090,taxonomy:9606
103	12-15	tissuelist:TS-0160
106	0-2	tissuelist:TS-0160
106	7-9	tissuelist:TS-0160
107	7-8	tissuelist:TS-0161
132	1-8	tissuelist:TS-0160
143	6-7	tissuelist:TS-0160
