5	21-22	go:GO:0005911
7	0-27	tissuelist:TS-0288,go:GO:0005911
12	1-25	go:GO:0005912,uniprot:SL-0265,go:GO:0005856
13	42-44	tissuelist:TS-0288,uniprot:SL-0265
21	8-11	manual:HCE-cells
46	4-6	
53	9-10	go:GO:0030054
58	8-9	go:GO:0030054,manual:HCE-cells,cellosaurus:CVCL_0025
60	0-8	manual:HCE-cells,cellosaurus:CVCL_0025
65	4-9	manual:MDCK-cells
65	8-9	manual:MDCK-cells
66	2-4	manual:MDCK-cells
68	0-7	manual:HCE-cells,cellosaurus:CVCL_0025
72	0-2	
78	0-4	manual:HCE-cells,manual:MDCK-cells,cellosaurus:CVCL_0025
86	10-12	manual:HCE-cells
87	0-8	manual:HCE-cells
87	0-12	manual:HCE-cells
87	4-8	manual:HCE-cells
87	4-12	manual:HCE-cells
87	6-12	manual:HCE-cells
87	11-12	manual:HCE-cells
88	6-10	manual:HCE-cells
88	9-10	manual:HCE-cells
91	19-22	go:GO:0030054
97	2-23	uaz:CL:0000066
97	22-23	uaz:CL:0000066
98	6-11	
104	0-7	uaz:CL:0000066
106	0-2	
106	0-4	uaz:CL:0000066
106	2-4	
