5	13-27	taxonomy:10090
6	7-13	uaz:CL:0000235
6	7-21	uaz:CL:0000235
9	0-2	manual:Cos7-cells
11	6-19	uaz:CL:0000235
19	4-5	manual:RAW264
31	8-29	taxonomy:10090
31	10-29	taxonomy:10090
33	3-6	taxonomy:10090
35	7-13	taxonomy:10090
37	0-4	uaz:CL:0000235
39	9-11	uaz:CL:0000235,taxonomy:10090
43	0-2	uaz:CL:0000235
45	2-13	uaz:CL:0000235
45	11-13	uaz:CL:0000235
46	5-7	uaz:CL:0000235
52	28-37	uaz:CL:0000235
52	32-37	uaz:CL:0000235
53	2-3	uaz:CL:0000235
55	0-6	uaz:CL:0000235
55	5-6	uaz:CL:0000235
57	10-13	uaz:CL:0000235
64	3-5	taxonomy:10090
67	20-23	uaz:CL:0000235,go:GO:0005737,go:GO:0005768
67	20-32	uaz:CL:0000235,go:GO:0005737,go:GO:0005768
73	20-28	uaz:CL:0000235
88	4-6	uaz:CL:0000235
90	1-10	uaz:CL:0000235
90	3-10	uaz:CL:0000235
90	5-10	uaz:CL:0000235
99	12-24	taxonomy:10090
100	7-13	uaz:CL:0000235,manual:Cos7-cells
100	7-20	uaz:CL:0000235,manual:Cos7-cells
105	4-5	uaz:CL:0000235
105	10-12	uaz:CL:0000235
105	42-43	uaz:CL:0000235
113	9-12	uaz:CL:0000235
114	0-25	tissuelist:TS-0587,taxonomy:10090
114	10-13	tissuelist:TS-0587,taxonomy:10090
