1	20-20	manual:Drosophila
5	10-10	manual:Drosophila
20	1-1	manual:mammalian
22	10-10	manual:Drosophila
24	15-15	manual:Drosophila
28	6-6	manual:Drosophila
32	7-7	manual:Drosophila
51	2-2	manual:Drosophila
110	38-38	manual:Drosophila
113	42-42	manual:Drosophila
113	46-46	manual:mammalian
122	19-19	manual:Drosophila
175	6-6	manual:mammalian
177	26-26	manual:mammalian
193	8-8	manual:Drosophila
195	1-1	manual:mammalian
208	31-31	manual:Drosophila
209	5-5	manual:Drosophila
219	14-14	manual:Drosophila
221	9-9	manual:mammalian
237	3-3	manual:mammalian
